Ticker,close,high,low,month,open,volume,stock_date,daily_return,yearly_return,cumulative_return,sector,monthly_return
RELIANCE,1436.13,1441.83,1425.6,2024-05,1425.6,11176128,2024-05-21,0.0073863636363637,0.2327613586615965,0.0749388108482906,Energy,-0.004932931849795098
HCLTECH,1341.9,1349.85,1314.0,2024-05,1314.0,4966721,2024-05-21,0.0212328767123288,0.0887626774847871,-0.1098414958535809,Information Technology,-0.0515644053618797
JSWSTEEL,923.45,928.95,890.8,2024-05,892.0,5938708,2024-05-21,0.0352578475336323,0.1891700470027688,-0.1421456308316699,Materials,0.010370051660532701
ULTRACEMCO,9789.4,9850.75,9762.05,2024-05,9826.0,346947,2024-05-21,-0.0037248117239975,0.1810109784051151,-0.1547175283140157,Materials,-0.0475290717445519
POWERGRID,325.65,327.45,311.0,2024-05,311.0,21976662,2024-05-21,0.0471061093247587,0.6384905660377357,0.4279725277884507,Utilities,0.0642843650957708
INFY,1434.15,1444.7,1428.4,2024-05,1430.0,6752663,2024-05-21,0.0029020979020979,-0.0013230737091325,-0.0099074678148016,Information Technology,0.008014614172255602
TRENT,4667.3,4727.95,4623.65,2024-05,4690.0,668195,2024-05-21,-0.0048400852878464,1.250060261292966,0.3347021095989225,Consumer Goods,-0.04305738425434666
BHARTIARTL,1344.3,1362.75,1335.75,2024-05,1356.0,5422220,2024-05-21,-0.0086283185840708,0.4639803974952354,0.274993009957386,Telecommunications,0.0254914407003442
TATAMOTORS,951.3,956.65,948.7,2024-05,954.0,10055258,2024-05-21,-0.0028301886792453,0.5037938665823584,-0.2038821002841938,Automotive,-0.1184142805894669
WIPRO,460.9,464.8,459.7,2024-05,463.0,4233724,2024-05-21,-0.0045356371490281,0.1339648173207036,-0.1202279053968487,Information Technology,-0.0809988770882335
TECHM,1323.9,1327.0,1304.1,2024-05,1307.0,1453689,2024-05-21,0.0129303749043612,0.0846305095854499,-0.1469627662002261,Information Technology,-0.054461533385677996
NTPC,372.0,374.1,365.35,2024-05,367.0,10939593,2024-05-21,0.0136239782016348,0.5224063842848373,-0.0901998122961422,Utilities,-0.0794422764935553
HINDUNILVR,2310.7,2324.8,2301.75,2024-05,2307.0,1663959,2024-05-21,0.0016038144776765,-0.0720080321285141,-0.036541361255199,Consumer Goods,0.0534507394229032
APOLLOHOSP,5948.25,6041.9,5920.4,2024-05,6000.0,606639,2024-05-21,-0.008625,0.1574835326282606,-0.0287745081568202,Healthcare,-0.0702418491503711
M&M,2522.65,2536.95,2467.0,2024-05,2503.0,3747292,2024-05-21,0.0078505793048342,0.579420235411971,0.1157495652819746,Automotive,0.1070616491781587
GRASIM,2446.65,2449.95,2406.4,2024-05,2430.1,555489,2024-05-21,0.0068104193243077,0.273991647834373,-0.0483683244727935,Materials,-0.0667669226865021
ICICIBANK,1120.95,1133.8,1116.25,2024-05,1122.2,10452900,2024-05-21,-0.0011138834432364,0.1779634300126103,0.1127276978562022,Financials,-0.007014271565501498
ADANIENT,3117.5,3175.0,3034.5,2024-05,3067.9,3091659,2024-05-21,0.0161674109325597,0.2892886683209263,-0.3564633016243076,Infrastructure,0.049254468851229104
ADANIPORTS,1385.5,1398.8,1333.0,2024-05,1344.0,4200578,2024-05-21,0.0308779761904761,0.677360774818402,-0.1301770346583404,Transportation,0.005073876284572593
BEL,274.15,283.0,271.05,2024-05,283.0,127035921,2024-05-21,-0.0312720848056537,0.988034807831762,0.0129266324510307,Defense & Electronics,0.0234155086279342
BAJAJFINSV,1582.55,1595.3,1572.0,2024-05,1587.5,903561,2024-05-21,-0.0031181102362205,0.0341774219898709,-0.1793540791888689,Financials,-0.0880853359388425
EICHERMOT,4672.95,4728.85,4650.0,2024-05,4650.0,500742,2024-05-21,0.0049354838709677,0.3636085091482096,0.0727130816662946,Automotive,0.052386088756858
COALINDIA,490.65,493.9,469.7,2024-05,469.7,27356982,2024-05-21,0.0446029380455609,0.6517421309543846,-0.069441028868077,Energy,0.01165103237425479
MARUTI,12473.3,12678.9,12441.8,2024-05,12600.15,443136,2024-05-21,-0.010067340468169,0.1646622719378513,0.0164764520119957,Automotive,-0.0325688371079853
INDUSINDBK,1406.5,1420.85,1400.0,2024-05,1420.0,3010012,2024-05-21,-0.0095070422535211,-0.0178072625698324,-0.3432257744084445,Financials,-0.0739947421169021
ASIANPAINT,2851.8,2866.95,2801.0,2024-05,2815.0,921822,2024-05-21,0.0130728241563055,-0.0992703957550297,-0.2594939630597601,Consumer Goods,0.003996153530677414
TATASTEEL,174.35,175.2,167.95,2024-05,168.5,84833644,2024-05-21,0.0347181008902076,0.3515503875968991,-0.2169704887350353,Materials,-0.053349834257543104
HDFCLIFE,565.6,570.0,563.05,2024-05,569.4,5583840,2024-05-21,-0.0066736916051983,-0.1085191898494759,-0.3439508082292765,Insurance,-0.10813125411484299
DRREDDY,1155.96,1166.66,1154.6,2024-05,1162.19,2456865,2024-05-21,-0.0053605692700849,0.0345271975514148,-0.1551292475924869,Healthcare,-0.09428980824689989
SUNPHARMA,1540.95,1558.3,1524.0,2024-05,1530.0,1791791,2024-05-21,0.007156862745098,0.3289207019964642,0.1049335365566358,Healthcare,-0.0391602229944033
KOTAKBANK,1698.25,1715.0,1690.0,2024-05,1692.0,5810167,2024-05-21,0.0036938534278959,-0.0183526011560693,-0.0616508649924706,Financials,0.0037691364531085014
SHRIRAMFIN,2373.25,2389.5,2348.65,2024-05,2370.0,787116,2024-05-21,0.0013713080168776,0.2245872033023735,-0.1911224912578553,Financials,-0.1354571921581898
NESTLEIND,2460.8,2489.6,2432.0,2024-05,2466.0,1287451,2024-05-21,-0.0021086780210867,0.0933535937867943,-0.2008326162779638,Consumer Goods,-0.0791103431999951
ONGC,280.1,284.0,278.35,2024-05,281.1,17559555,2024-05-21,-0.0035574528637495,0.479661912308505,-0.0679346440716175,Energy,-0.1718276677796256
CIPLA,1442.3,1445.95,1396.4,2024-05,1410.0,2939271,2024-05-21,0.0229078014184396,0.2181587837837837,-0.2574240629132901,Healthcare,-0.04012725772605849
BPCL,322.0,324.5,312.5,2024-05,315.0,21247760,2024-05-21,0.0222222222222222,0.8479196556671449,0.178051806061645,Energy,-0.1262361297286222
BRITANNIA,5178.1,5191.0,5045.05,2024-05,5046.0,376474,2024-05-21,0.0261791518034087,0.144382072135785,0.0479500151651377,Consumer Goods,0.0777893546348834
SBILIFE,1429.65,1440.7,1422.5,2024-05,1438.85,1300334,2024-05-21,-0.0063939952045034,0.0979149867526782,-0.1040706974262707,Insurance,-0.0548283519501926
HINDALCO,693.6,695.4,663.2,2024-05,666.3,15976672,2024-05-21,0.0409725348941919,0.4357275926309252,-0.1613441003667821,Materials,-0.04649612648210949
HEROMOTOCO,5053.85,5122.8,5029.25,2024-05,5075.0,480490,2024-05-21,-0.0041674876847289,0.652665140614781,0.1679761157624374,Automotive,0.064280949735399
AXISBANK,1137.65,1145.75,1129.2,2024-05,1136.0,8162017,2024-05-21,0.0014524647887324,0.0991787439613527,0.0684057437511487,Financials,0.009797121622024396
HDFCBANK,1458.8,1469.7,1450.1,2024-05,1450.1,21884989,2024-05-21,0.005999586235432,-0.0446627373935822,0.0356089290136893,Financials,0.05514092979612682
BAJAJ-AUTO,8820.7,8860.0,8775.0,2024-05,8775.0,417798,2024-05-21,0.0052079772079772,0.7415004935834157,0.2411404806381096,Automotive,-0.026421471650274905
SBIN,818.75,826.65,813.55,2024-05,826.55,19239277,2024-05-22,-0.0094368156796321,0.3723600402279584,0.0617302693833514,Financials,-0.0546174471517198
BAJFINANCE,6744.55,6777.45,6727.25,2024-05,6777.45,416046,2024-05-22,-0.0048543331193885,-0.1331803927616697,-0.3379406111991679,Financials,-0.1308063915758767
TITAN,3383.85,3403.1,3360.0,2024-05,3384.75,626567,2024-05-22,-0.0002658985153999,0.0746474847560974,-0.1804901535123697,Consumer Goods,-0.1337810404546928
ITC,439.9,441.95,435.4,2024-05,437.35,10627595,2024-05-22,0.0058305704813077,-0.0024943310657596,-0.3126372399332656,Consumer Goods,-0.050126570402878094
TCS,3832.0,3841.25,3817.55,2024-05,3835.0,1311168,2024-05-22,-0.0007822685788787,0.0842623507441571,0.0326130249193503,Information Technology,-0.035044053447539594
LT,3460.85,3472.7,3435.05,2024-05,3450.05,1409992,2024-05-22,0.003130389414646,0.1382502877816148,0.0207631676556936,Engineering & Construction,0.0539356322943223
TATACONSUM,1106.6,1108.23,1080.52,2024-05,1086.5,2007341,2024-05-22,0.0184997699033593,0.2877624167946747,0.0937365665457459,Consumer Goods,-0.0474413674186876
RELIANCE,1460.65,1468.78,1436.28,2024-05,1436.28,10281604,2024-05-22,0.0169674436739355,0.2538091109642308,0.0919062545222261,Energy,-0.004932931849795098
HCLTECH,1343.05,1352.9,1340.0,2024-05,1348.95,2390777,2024-05-22,-0.0043737721931873,0.0896957403651115,-0.1142152680467682,Information Technology,-0.0515644053618797
JSWSTEEL,915.8,927.3,906.05,2024-05,925.0,2938404,2024-05-22,-0.0099459459459459,0.1793187817912562,-0.1520915767776159,Materials,0.010370051660532701
ULTRACEMCO,9894.85,9950.0,9822.25,2024-05,9870.0,280237,2024-05-22,0.0025177304964539,0.1937326577391724,-0.1521997978175618,Materials,-0.0475290717445519
POWERGRID,325.75,327.75,320.2,2024-05,327.75,10287081,2024-05-22,-0.0061022120518688,0.6389937106918239,0.4218703157365819,Utilities,0.0642843650957708
INFY,1454.8,1459.95,1428.0,2024-05,1428.75,7173285,2024-05-22,0.0182327209098862,0.0130566484453883,0.0083252530950845,Information Technology,0.008014614172255602
TRENT,4646.95,4713.85,4545.0,2024-05,4680.3,742788,2024-05-22,-0.0071256116060937,1.240249722798052,0.3275764979928289,Consumer Goods,-0.04305738425434666
BHARTIARTL,1347.9,1351.0,1329.55,2024-05,1342.15,3026723,2024-05-22,0.0042841709197928,0.4679008984481351,0.2792771808771789,Telecommunications,0.0254914407003442
TATAMOTORS,947.5,954.9,942.55,2024-05,952.0,9495279,2024-05-22,-0.0047268907563025,0.4977869111602908,-0.2086089910404963,Automotive,-0.1184142805894669
WIPRO,461.3,463.45,458.85,2024-05,462.9,3882942,2024-05-22,-0.0034564700799307,0.134948948210112,-0.1236843754767795,Information Technology,-0.0809988770882335
TECHM,1330.4,1335.4,1311.05,2024-05,1330.0,1411627,2024-05-22,0.0003007518796993,0.0899557594625595,-0.1466620143205268,Information Technology,-0.054461533385677996
NTPC,373.85,377.35,370.6,2024-05,375.0,14001806,2024-05-22,-0.0030666666666666,0.5299774913034583,-0.0932664789628088,Utilities,-0.0794422764935553
HINDUNILVR,2366.9,2374.0,2310.7,2024-05,2311.0,1914851,2024-05-22,0.0241886629164864,-0.049437751004016,-0.0123526983387126,Consumer Goods,0.0534507394229032
APOLLOHOSP,5868.15,5958.6,5844.95,2024-05,5958.6,735701,2024-05-22,-0.0151797402074313,0.1418966909582696,-0.0439542483642516,Healthcare,-0.0702418491503711
M&M,2521.05,2535.0,2490.0,2024-05,2521.7,2974921,2024-05-22,-0.0002577626204543,0.5784184823441022,0.1154918026615203,Automotive,0.1070616491781587
GRASIM,2436.65,2463.05,2418.3,2024-05,2455.95,722345,2024-05-22,-0.0078584661739855,0.2687845620320132,-0.056226790646779,Materials,-0.0667669226865021
ICICIBANK,1111.1,1125.9,1098.1,2024-05,1125.0,17527411,2024-05-22,-0.0123555555555556,0.167612442202606,0.1003721423006466,Financials,-0.007014271565501498
ADANIENT,3140.95,3145.0,3073.5,2024-05,3129.95,3371077,2024-05-22,0.0035144331379095,0.2989867659222497,-0.3529488684863981,Infrastructure,0.049254468851229104
ADANIPORTS,1378.2,1394.35,1364.2,2024-05,1394.35,1878562,2024-05-22,-0.0115824577760245,0.6685230024213076,-0.1417594924343649,Transportation,0.005073876284572593
BEL,283.6,284.5,264.3,2024-05,277.0,85801218,2024-05-22,0.0238267148014441,1.056562726613488,0.0367533472524748,Defense & Electronics,0.0234155086279342
BAJAJFINSV,1583.95,1590.0,1575.0,2024-05,1582.55,578669,2024-05-22,0.0008846481943699,0.0350923051788923,-0.178469430994499,Financials,-0.0880853359388425
EICHERMOT,4695.45,4707.65,4665.5,2024-05,4673.0,201187,2024-05-22,0.0048041943077251,0.3701742099273395,0.0775172759740198,Automotive,0.052386088756858
COALINDIA,501.7,507.35,491.6,2024-05,494.5,28346931,2024-05-22,0.0145601617795753,0.6889412556808617,-0.0548808670885017,Energy,0.01165103237425479
MARUTI,12531.35,12563.0,12363.1,2024-05,12427.8,280015,2024-05-22,0.0083321263618662,0.1700825412239258,0.0248085783738619,Automotive,-0.0325688371079853
INDUSINDBK,1404.95,1413.15,1391.85,2024-05,1409.0,6739695,2024-05-22,-0.002874378992193,-0.0188896648044692,-0.3461001534006375,Financials,-0.0739947421169021
ASIANPAINT,2885.75,2895.0,2836.6,2024-05,2851.8,933846,2024-05-22,0.0119047619047618,-0.088547424275923,-0.2475892011549982,Consumer Goods,0.003996153530677414
TATASTEEL,173.3,175.5,171.5,2024-05,175.45,42919832,2024-05-22,-0.0122542034767738,0.3434108527131784,-0.2292246922118092,Materials,-0.053349834257543104
HDFCLIFE,560.4,566.8,559.65,2024-05,565.6,3820060,2024-05-22,-0.0091937765205092,-0.1167152651903224,-0.3531445847497858,Insurance,-0.10813125411484299
DRREDDY,1174.55,1181.0,1158.08,2024-05,1170.0,2605110,2024-05-22,0.0038888888888888,0.0511643308453702,-0.1512403587035981,Healthcare,-0.09428980824689989
SUNPHARMA,1539.3,1564.0,1505.4,2024-05,1547.0,3948239,2024-05-22,-0.0049773755656108,0.3274977361907636,0.0999561609910249,Healthcare,-0.0391602229944033
KOTAKBANK,1699.55,1704.95,1681.1,2024-05,1702.8,6058697,2024-05-22,-0.0019086210946676,-0.0176011560693641,-0.0635594860871382,Financials,0.0037691364531085014
SHRIRAMFIN,2336.75,2379.85,2332.1,2024-05,2373.25,693108,2024-05-22,-0.0153797535025808,0.2057533539731682,-0.2065022447604361,Financials,-0.1354571921581898
NESTLEIND,2469.15,2487.5,2461.9,2024-05,2472.0,787327,2024-05-22,-0.0011529126213591,0.0970635671727337,-0.201985528899323,Consumer Goods,-0.0791103431999951
ONGC,278.0,284.0,276.9,2024-05,284.0,17935064,2024-05-22,-0.0211267605633802,0.4685684099313258,-0.0890614046349977,Energy,-0.1718276677796256
CIPLA,1482.3,1494.8,1437.25,2024-05,1450.95,4216347,2024-05-22,0.0216065336503669,0.2519425675675675,-0.2358175292629232,Healthcare,-0.04012725772605849
BPCL,320.25,325.35,315.52,2024-05,324.95,14673810,2024-05-22,-0.014463763655947,0.8378766140602583,0.1635880424056979,Energy,-0.1262361297286222
BRITANNIA,5267.4,5302.5,5195.0,2024-05,5219.8,748236,2024-05-22,0.0091191233380588,0.1641177510608202,0.0570691385031965,Consumer Goods,0.0777893546348834
SBILIFE,1427.4,1435.55,1424.0,2024-05,1434.25,966583,2024-05-22,-0.0047760153390273,0.0961870752217486,-0.108846712765298,Insurance,-0.0548283519501926
HINDALCO,684.55,698.7,677.4,2024-05,698.55,8004434,2024-05-22,-0.0200415145658864,0.4169944110950112,-0.1813856149326685,Materials,-0.04649612648210949
HEROMOTOCO,4995.95,5067.95,4965.0,2024-05,5050.0,422368,2024-05-22,-0.0107029702970297,0.6337311968606932,0.1572731454654077,Automotive,0.064280949735399
AXISBANK,1126.0,1142.0,1117.95,2024-05,1142.0,9094033,2024-05-22,-0.0140105078809106,0.0879227053140096,0.054395235870238,Financials,0.009797121622024396
HDFCBANK,1459.2,1465.6,1448.15,2024-05,1457.85,19998139,2024-05-22,0.0009260211955963,-0.0444007858546168,0.0365349502092857,Financials,0.05514092979612682
BAJAJ-AUTO,8805.55,8850.0,8736.0,2024-05,8850.0,302838,2024-05-22,-0.0050225988700565,0.7385093780848963,0.236117881768053,Automotive,-0.026421471650274905
SBIN,832.1,835.5,822.0,2024-05,824.7,17497488,2024-05-23,0.008972959864193,0.3947368421052631,0.0707032292475444,Financials,-0.0546174471517198
BAJFINANCE,6826.65,6853.5,6730.05,2024-05,6759.55,709317,2024-05-23,0.0099266963037479,-0.1226287785317705,-0.32801391489542,Financials,-0.1308063915758767
TITAN,3452.05,3460.4,3377.75,2024-05,3383.0,977789,2024-05-23,0.0204108779190068,0.0963065294715447,-0.1600792755933629,Consumer Goods,-0.1337810404546928
ITC,441.35,444.9,436.55,2024-05,441.4,26234369,2024-05-23,-0.0001132759401902,0.0007936507936508,-0.3127505158734557,Consumer Goods,-0.050126570402878094
TCS,3893.45,3905.0,3825.5,2024-05,3840.95,2095742,2024-05-23,0.0136684934716671,0.1016495953822647,0.0462815183910175,Information Technology,-0.035044053447539594
LT,3585.4,3601.65,3455.0,2024-05,3460.9,4525637,2024-05-23,0.0359733017423213,0.1792139450748232,0.056736469398015,Engineering & Construction,0.0539356322943223
TATACONSUM,1104.22,1117.31,1090.45,2024-05,1113.61,2061714,2024-05-23,-0.0084320363502481,0.2849927849927849,0.0853045301954977,Consumer Goods,-0.0474413674186876
RELIANCE,1486.05,1492.23,1455.0,2024-05,1458.55,14608260,2024-05-23,0.0188543416406705,0.2756122475256873,0.1107605961628966,Energy,-0.004932931849795098
HCLTECH,1353.55,1358.45,1338.0,2024-05,1346.65,3326149,2024-05-23,0.005123825789923,0.0982150101419877,-0.1090914422568452,Information Technology,-0.0515644053618797
JSWSTEEL,917.0,920.85,890.7,2024-05,912.0,3800388,2024-05-23,0.0054824561403508,0.1808640782950229,-0.146609120637265,Materials,0.010370051660532701
ULTRACEMCO,10170.55,10199.85,9855.0,2024-05,9905.15,521622,2024-05-23,0.0267941424410533,0.2269936059838339,-0.1254056553765084,Materials,-0.0475290717445519
POWERGRID,319.9,320.7,309.0,2024-05,319.45,35705284,2024-05-23,0.0014086711535451,0.6095597484276728,0.423278986890127,Utilities,0.0642843650957708
INFY,1472.4,1478.15,1450.0,2024-05,1454.7,8641428,2024-05-23,0.0121674572076717,0.0253124891194597,0.0204927103027563,Information Technology,0.008014614172255602
TRENT,4698.55,4712.0,4608.05,2024-05,4653.0,459499,2024-05-23,0.0097893831936385,1.2651255845345415,0.3373658811864674,Consumer Goods,-0.04305738425434666
BHARTIARTL,1374.05,1377.3,1344.3,2024-05,1350.75,7147341,2024-05-23,0.017249676105867,0.4963789817587802,0.296526856983046,Telecommunications,0.0254914407003442
TATAMOTORS,962.35,963.45,945.05,2024-05,950.0,11211074,2024-05-23,0.013,0.5212614606386342,-0.1956089910404963,Automotive,-0.1184142805894669
WIPRO,465.8,468.0,461.75,2024-05,462.5,6585666,2024-05-23,0.0071351351351351,0.1460204207159552,-0.1165492403416443,Information Technology,-0.0809988770882335
TECHM,1337.5,1343.95,1325.1,2024-05,1336.0,1440740,2024-05-23,0.0011227544910179,0.0957725708667869,-0.1455392598295088,Information Technology,-0.054461533385677996
NTPC,372.3,375.6,369.5,2024-05,375.05,15370357,2024-05-23,-0.0073323556859085,0.5236341313689381,-0.1005988346487173,Utilities,-0.0794422764935553
HINDUNILVR,2382.5,2386.8,2355.0,2024-05,2366.9,1614718,2024-05-23,0.0065908994887827,-0.0431726907630522,-0.0057617988499298,Consumer Goods,0.0534507394229032
APOLLOHOSP,5970.05,5991.45,5860.6,2024-05,5878.45,308200,2024-05-23,0.0155823388818481,0.1617256443436889,-0.0283719094824034,Healthcare,-0.0702418491503711
M&M,2609.2,2617.4,2500.25,2024-05,2520.0,4715263,2024-05-23,0.0353968253968253,0.6336088154269971,0.1508886280583457,Automotive,0.1070616491781587
GRASIM,2453.8,2461.9,2395.65,2024-05,2442.0,1091448,2024-05-23,0.0048321048321049,0.2777147141830604,-0.0513946858146741,Materials,-0.0667669226865021
ICICIBANK,1134.5,1137.0,1111.4,2024-05,1115.55,13787687,2024-05-23,0.0169871363901215,0.1922026061370323,0.1173592786907681,Financials,-0.007014271565501498
ADANIENT,3387.3,3406.0,3135.55,2024-05,3156.7,6979082,2024-05-23,0.0730509709506764,0.4008684863523574,-0.2798978975357217,Infrastructure,0.049254468851229104
ADANIPORTS,1443.35,1448.8,1369.9,2024-05,1384.0,7821034,2024-05-23,0.0428829479768785,0.7473970944309927,-0.0988765444574864,Transportation,0.005073876284572593
BEL,288.5,293.3,283.2,2024-05,286.3,70631009,2024-05-23,0.0076842472930492,1.092095721537346,0.044437594545524,Defense & Electronics,0.0234155086279342
BAJAJFINSV,1608.45,1613.25,1581.25,2024-05,1587.1,1547483,2024-05-23,0.0134522084304707,0.0511027609867668,-0.1650172225640283,Financials,-0.0880853359388425
EICHERMOT,4852.85,4867.85,4682.55,2024-05,4696.65,922926,2024-05-23,0.0332577475434619,0.4161049344888967,0.1107750235174818,Automotive,0.052386088756858
COALINDIA,497.3,503.8,492.1,2024-05,503.4,14378840,2024-05-23,-0.0121176003178386,0.6741289345228075,-0.0669984674063403,Energy,0.01165103237425479
MARUTI,12934.9,12975.1,12473.05,2024-05,12566.05,768732,2024-05-23,0.0293528992802034,0.2077629834357318,0.0541614776540653,Automotive,-0.0325688371079853
INDUSINDBK,1440.85,1451.0,1406.6,2024-05,1408.55,6444146,2024-05-23,0.0229313833374746,0.0061801675977652,-0.3231687700631628,Financials,-0.0739947421169021
ASIANPAINT,2903.75,2921.25,2877.3,2024-05,2885.0,1181894,2024-05-23,0.0064991334488734,-0.0828621963930387,-0.2410900677061247,Consumer Goods,0.003996153530677414
TATASTEEL,175.5,175.8,170.5,2024-05,173.05,49377680,2024-05-23,0.0141577578734469,0.3604651162790697,-0.2150669343383623,Materials,-0.053349834257543104
HDFCLIFE,565.65,569.2,558.05,2024-05,564.0,7106820,2024-05-23,0.0029255319148935,-0.1084403814327371,-0.3502190528348922,Insurance,-0.10813125411484299
DRREDDY,1179.54,1186.6,1167.0,2024-05,1180.49,2827915,2024-05-23,-0.0008047505696787,0.0556301347795735,-0.1520451092732768,Healthcare,-0.09428980824689989
SUNPHARMA,1495.1,1510.0,1467.0,2024-05,1510.0,11618479,2024-05-23,-0.0098675496688742,0.2893795006683627,0.0900886113221507,Healthcare,-0.0391602229944033
KOTAKBANK,1709.05,1713.6,1697.05,2024-05,1700.0,5681295,2024-05-23,0.0053235294117646,-0.0121098265895954,-0.0582359566753736,Financials,0.0037691364531085014
SHRIRAMFIN,2400.45,2409.7,2328.5,2024-05,2346.0,1102552,2024-05-23,0.0232097186700766,0.2386222910216717,-0.1832925260903595,Financials,-0.1354571921581898
NESTLEIND,2474.15,2487.5,2455.55,2024-05,2481.0,781663,2024-05-23,-0.0027609834744054,0.099285108122398,-0.2047465123737284,Consumer Goods,-0.0791103431999951
ONGC,283.45,284.55,279.1,2024-05,279.95,17719819,2024-05-23,0.0125022325415252,0.4973586899101953,-0.0765591720934725,Energy,-0.1718276677796256
CIPLA,1489.15,1504.55,1462.7,2024-05,1482.0,4389470,2024-05-23,0.0048245614035088,0.2577280405405406,-0.2309929678594143,Healthcare,-0.04012725772605849
BPCL,323.73,327.05,320.3,2024-05,322.5,14982550,2024-05-23,0.0038139534883721,0.8578479196556672,0.1674019958940701,Energy,-0.1262361297286222
BRITANNIA,5281.15,5293.75,5187.9,2024-05,5261.15,423256,2024-05-23,0.0038014502532716,0.1671565594059404,0.0608705887564681,Consumer Goods,0.0777893546348834
SBILIFE,1446.8,1452.95,1424.05,2024-05,1434.0,1206423,2024-05-23,0.008926080892608,0.1110855124217639,-0.0999206318726899,Insurance,-0.0548283519501926
HINDALCO,676.8,678.55,665.95,2024-05,675.15,9749101,2024-05-23,0.0024439013552543,0.400952183812875,-0.1789417135774142,Materials,-0.04649612648210949
HEROMOTOCO,5145.2,5155.45,4963.05,2024-05,5000.0,644911,2024-05-23,0.0290399999999999,0.6825376062786134,0.1863131454654077,Automotive,0.064280949735399
AXISBANK,1165.25,1169.65,1125.75,2024-05,1126.0,12818081,2024-05-23,0.0348579040852575,0.1258454106280193,0.0892531399554955,Financials,0.009797121622024396
HDFCBANK,1492.6,1495.65,1457.05,2024-05,1458.65,20430960,2024-05-23,0.023274946011723,-0.0225278323510151,0.0598098962210087,Financials,0.05514092979612682
BAJAJ-AUTO,8963.45,8985.0,8751.2,2024-05,8850.0,731514,2024-05-23,0.0128192090395481,0.7696841066140179,0.2489370908076011,Automotive,-0.026421471650274905
SBIN,828.6,841.25,827.0,2024-05,830.0,12252075,2024-05-24,-0.0016867469879517,0.3888702648340597,0.0690164822595926,Financials,-0.0546174471517198
BAJFINANCE,6836.9,6910.0,6793.0,2024-05,6820.0,742043,2024-05-24,0.0024780058651025,-0.121311433271643,-0.3255359090303174,Financials,-0.1308063915758767
TITAN,3412.4,3455.05,3404.2,2024-05,3452.1,878625,2024-05-24,-0.0115002462269342,0.0837144308943089,-0.1715795218202972,Consumer Goods,-0.1337810404546928
ITC,436.2,442.45,435.3,2024-05,441.0,12761457,2024-05-24,-0.0108843537414966,-0.0108843537414966,-0.3236348696149524,Consumer Goods,-0.050126570402878094
TCS,3849.5,3883.8,3844.3,2024-05,3878.25,1309452,2024-05-24,-0.0074131373686585,0.0892139663856035,0.038868381022359,Information Technology,-0.035044053447539594
LT,3625.9,3659.0,3582.3,2024-05,3586.0,2740360,2024-05-24,0.0111266034578918,0.1925341226771912,0.0678630728559068,Engineering & Construction,0.0539356322943223
TATACONSUM,1084.77,1097.36,1082.54,2024-05,1097.36,1407299,2024-05-24,-0.0114729897207843,0.2623586091328025,0.0738315404747134,Consumer Goods,-0.0474413674186876
RELIANCE,1480.25,1488.5,1476.1,2024-05,1483.63,7094776,2024-05-24,-0.002278196046184,0.270633578547087,0.1084824001167125,Energy,-0.004932931849795098
HCLTECH,1345.2,1360.0,1340.85,2024-05,1360.0,1769966,2024-05-24,-0.0108823529411764,0.0914401622718053,-0.1199737951980216,Information Technology,-0.0515644053618797
JSWSTEEL,908.65,925.0,906.05,2024-05,915.0,2113036,2024-05-24,-0.0069398907103825,0.1701113901229798,-0.1535490113476476,Materials,0.010370051660532701
ULTRACEMCO,10231.1,10369.0,10122.55,2024-05,10165.0,519418,2024-05-24,0.0065027053615347,0.2342984678489565,-0.1189029500149737,Materials,-0.0475290717445519
POWERGRID,318.8,322.95,317.4,2024-05,318.0,15058182,2024-05-24,0.0025157232704402,0.6040251572327044,0.4257947101605673,Utilities,0.0642843650957708
INFY,1465.1,1475.5,1460.0,2024-05,1468.25,5277938,2024-05-24,-0.0021454112038141,0.020229100658055,0.0183472990989421,Information Technology,0.008014614172255602
TRENT,4715.4,4777.9,4654.1,2024-05,4708.0,549566,2024-05-24,0.0015717926932879,1.273248806826399,0.3389376738797554,Consumer Goods,-0.04305738425434666
BHARTIARTL,1388.5,1397.75,1374.05,2024-05,1375.5,5622368,2024-05-24,0.0094511086877499,0.5121154369725021,0.3059779656707959,Telecommunications,0.0254914407003442
TATAMOTORS,960.55,970.95,958.0,2024-05,962.5,9590588,2024-05-24,-0.002025974025974,0.5184160607018652,-0.1976349650664704,Automotive,-0.1184142805894669
WIPRO,463.65,470.5,462.0,2024-05,467.0,4102763,2024-05-24,-0.0071734475374732,0.1407307171853856,-0.1237226878791176,Information Technology,-0.0809988770882335
TECHM,1321.75,1345.0,1318.0,2024-05,1337.5,1288301,2024-05-24,-0.0117757009345794,0.0828690807799443,-0.1573149607640883,Information Technology,-0.054461533385677996
NTPC,374.95,378.15,368.7,2024-05,373.0,13317821,2024-05-24,0.0052278820375334,0.5344792306118273,-0.0953709526111838,Utilities,-0.0794422764935553
HINDUNILVR,2369.05,2383.25,2364.7,2024-05,2378.5,974100,2024-05-24,-0.0039730922850535,-0.0485742971887549,-0.0097348911349834,Consumer Goods,0.0534507394229032
APOLLOHOSP,5914.35,5971.85,5867.0,2024-05,5938.3,608807,2024-05-24,-0.0040331407978714,0.1508868543184893,-0.0324050502802748,Healthcare,-0.0702418491503711
